step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
9,PAYMENT,15800.09,C39795216,397990.06,382189.97,M1098091472,0.0,0.0,0.0
12,CASH_OUT,11019.18,C1162438209,0.0,0.0,C2101453412,936443.07,947462.26,0.0
10,CASH_OUT,653266.0,C83876303,100198.0,0.0,C293538711,499362.77,1152628.77,0.0
10,PAYMENT,3267.43,C408536497,3577.0,309.57,M1002083226,0.0,0.0,0.0
14,PAYMENT,6929.88,C1999043242,129086.0,122156.12,M2146409191,0.0,0.0,0.0
12,PAYMENT,20520.39,C593902831,0.0,0.0,M1604583388,0.0,0.0,0.0
10,CASH_IN,76107.52,C609442856,444571.0,520678.52,C1896985362,2260697.45,2184589.94,0.0
11,CASH_OUT,189633.85,C105347513,356.0,0.0,C381390837,5043754.58,5233388.43,0.0
9,CASH_OUT,156114.37,C2101263683,15597.0,0.0,C1599377459,1002730.04,836327.17,0.0
14,PAYMENT,8205.09,C1373667589,0.0,0.0,M976830902,0.0,0.0,0.0
9,CASH_OUT,364628.03,C756806668,43647.0,0.0,C799530038,10045.0,471041.1,0.0
15,CASH_IN,82827.18,C814327456,207263.98,290091.16,C320842897,0.0,0.0,0.0
11,CASH_OUT,24627.3,C1898051626,0.0,0.0,C283923651,234270.05,217066.49,0.0
12,CASH_OUT,72822.26,C584808821,0.0,0.0,C747330421,495447.48,870317.65,0.0
11,CASH_IN,2182.58,C1312898520,10301262.8,10303445.37,C706568771,569052.72,566870.15,0.0
9,CASH_IN,357605.08,C1423813670,7609199.43,7966804.5,C1034584766,8287399.55,7929794.47,0.0
7,CASH_OUT,191484.93,C1732238376,0.0,0.0,C465257140,223361.33,1078685.56,0.0
13,PAYMENT,23549.89,C571844027,0.0,0.0,M1909489321,0.0,0.0,0.0
15,PAYMENT,5186.98,C792229729,76567.0,71380.02,M327333312,0.0,0.0,0.0
13,PAYMENT,41262.54,C1113884096,10993.0,0.0,M995891755,0.0,0.0,0.0
9,CASH_OUT,102677.87,C894728910,32394.0,0.0,C340130985,722986.71,4265799.48,0.0
9,CASH_OUT,80447.33,C156104688,0.0,0.0,C1141894041,570708.66,651155.98,0.0
12,CASH_OUT,566348.25,C1972073941,0.0,0.0,C402727399,2731998.6,3509783.39,0.0
13,PAYMENT,48458.47,C1642745940,31504.0,0.0,M514798193,0.0,0.0,0.0
9,TRANSFER,4203370.0,C1439438217,0.0,0.0,C1354725727,5141635.34,9763043.92,0.0
10,PAYMENT,1786.02,C693371278,0.0,0.0,M2054496971,0.0,0.0,0.0
15,CASH_IN,232089.23,C1494989254,550.0,232639.23,C1879908718,231251.67,0.0,0.0
14,CASH_OUT,348246.93,C2077981228,0.0,0.0,C2142358614,2084969.21,2433216.13,0.0
1,PAYMENT,7627.89,C355649049,5558.0,0.0,M1174687658,0.0,0.0,0.0
12,PAYMENT,11667.96,C2118263315,0.0,0.0,M839072960,0.0,0.0,0.0
12,CASH_IN,103461.53,C1372024237,5085288.9,5188750.43,C1340904400,429216.79,325755.26,0.0
9,TRANSFER,1426871.72,C1958829562,2403.0,0.0,C1772055258,166550.46,1809955.37,0.0
9,CASH_OUT,67188.91,C1980996823,873402.0,806213.09,C1808242029,0.0,3211.92,0.0
14,CASH_IN,47567.71,C1867063009,1560431.05,1607998.76,C1116605177,519699.44,472131.74,0.0
11,CASH_OUT,289295.31,C1330440778,0.0,0.0,C48457464,343304.91,725073.91,0.0
11,PAYMENT,10717.8,C1254712963,11563.0,845.2,M654110721,0.0,0.0,0.0
10,PAYMENT,8219.74,C2060317441,23511.0,15291.26,M1487246710,0.0,0.0,0.0
11,CASH_OUT,203619.13,C1528356116,559829.06,356209.93,C691620198,236332.56,439951.69,0.0
12,CASH_IN,171692.45,C222216099,22631.0,194323.45,C1138789406,848506.24,593389.56,0.0
11,CASH_IN,131317.65,C1595510729,2230054.08,2361371.73,C1773607071,190987.71,59670.05,0.0
14,CASH_OUT,287666.15,C191652987,3436.0,0.0,C1817495558,191138.92,1390047.63,0.0
15,CASH_OUT,239960.89,C198370179,0.0,0.0,C1646362974,1708212.21,1948173.1,0.0
8,PAYMENT,9788.98,C438769404,91072.54,81283.57,M482686466,0.0,0.0,0.0
11,CASH_IN,428942.77,C996017813,69970.0,498912.77,C839237786,478672.61,49729.84,0.0
11,CASH_OUT,3155.1,C1430216789,0.0,0.0,C1027017168,2244718.94,2193957.43,0.0
9,PAYMENT,3033.68,C76228536,104290.0,101256.32,M2075214614,0.0,0.0,0.0
15,CASH_OUT,341806.16,C1148058925,51515.0,0.0,C1039850982,825746.75,1419043.35,0.0
12,PAYMENT,2619.9,C285461032,105175.0,102555.1,M1833157563,0.0,0.0,0.0
12,TRANSFER,728013.42,C778227519,0.0,0.0,C20671747,3074659.1,3802672.52,0.0
8,PAYMENT,3900.18,C1524267761,51085.0,47184.82,M1921677196,0.0,0.0,0.0
14,PAYMENT,12340.61,C1953820523,0.0,0.0,M905311744,0.0,0.0,0.0
13,CASH_IN,172157.28,C134316937,4199161.43,4371318.71,C904300960,647174.86,475017.57,0.0
13,PAYMENT,4681.9,C1960931687,2518553.67,2513871.77,M369318169,0.0,0.0,0.0
8,PAYMENT,16317.72,C760288966,0.0,0.0,M1267748122,0.0,0.0,0.0
11,CASH_IN,154122.21,C1539902941,240097.0,394219.21,C1344751993,0.0,0.0,0.0
14,CASH_OUT,60681.18,C1702770776,0.0,0.0,C416646286,162358.25,427512.47,0.0
15,PAYMENT,4548.67,C65361735,0.0,0.0,M2130723662,0.0,0.0,0.0
13,CASH_OUT,89911.41,C1540761199,37966.0,0.0,C704744337,10490.0,0.0,0.0
12,PAYMENT,90.91,C1475454201,12456.0,12365.09,M1553743252,0.0,0.0,0.0
7,TRANSFER,450239.94,C1324742957,51232.0,0.0,C1103621993,21059.0,129998.25,0.0
9,CASH_IN,222171.35,C190919628,48366.94,270538.29,C2011869283,445893.33,223721.97,0.0
13,CASH_IN,225979.71,C835227250,0.0,225979.71,C1679305166,944629.32,718649.6,0.0
9,PAYMENT,14992.73,C371290918,0.0,0.0,M866495399,0.0,0.0,0.0
13,PAYMENT,6846.09,C1094673322,0.0,0.0,M683014480,0.0,0.0,0.0
9,PAYMENT,581.72,C1027409654,0.0,0.0,M2350665,0.0,0.0,0.0
14,PAYMENT,18837.66,C383157834,20598.98,1761.32,M52590171,0.0,0.0,0.0
12,CASH_OUT,80737.04,C1232761571,0.0,0.0,C216070092,631113.68,711850.72,0.0
11,PAYMENT,8718.86,C1544329216,16644.0,7925.14,M531029912,0.0,0.0,0.0
10,CASH_IN,58478.17,C697159478,1553893.12,1612371.29,C291600495,3118388.87,3059910.71,0.0
15,CASH_OUT,129597.15,C1060974473,0.0,0.0,C1627403267,265553.22,504241.77,0.0
10,PAYMENT,6733.55,C153281991,2462.0,0.0,M1316000804,0.0,0.0,0.0
14,PAYMENT,7899.95,C160864124,21050.0,13150.05,M1978615411,0.0,0.0,0.0
13,PAYMENT,4765.92,C2120258324,83430.27,78664.35,M632051776,0.0,0.0,0.0
13,PAYMENT,58521.8,C545603205,63545.0,5023.2,M124375734,0.0,0.0,0.0
12,CASH_IN,390240.31,C890535788,10263882.71,10654123.02,C1179975227,1025000.29,1247805.27,0.0
8,PAYMENT,1106.37,C1621743352,20276.0,19169.63,M1136335298,0.0,0.0,0.0
12,PAYMENT,28518.17,C1339807333,122873.0,94354.83,M1003276319,0.0,0.0,0.0
8,CASH_IN,76078.34,C1899729785,5022416.54,5098494.88,C1495761010,1878691.3,1969176.6,0.0
9,CASH_IN,31587.34,C1091329298,6562473.16,6594060.5,C1192983708,375203.72,343616.38,0.0
12,PAYMENT,50581.32,C1013841203,0.0,0.0,M763219666,0.0,0.0,0.0
14,PAYMENT,14716.8,C499814055,0.0,0.0,M1514224094,0.0,0.0,0.0
15,CASH_OUT,144253.39,C219487066,0.0,0.0,C1705929636,5486335.66,5630589.06,0.0
13,TRANSFER,640130.68,C678769491,0.0,0.0,C432075895,7607190.53,8247321.22,0.0
15,PAYMENT,3868.58,C1430601079,0.0,0.0,M380826860,0.0,0.0,0.0
8,CASH_IN,227150.25,C1913503081,49809.0,276959.25,C1409091101,984.06,0.0,0.0
13,CASH_OUT,129227.93,C1867450759,0.0,0.0,C1324548103,2336437.45,2465665.38,0.0
9,PAYMENT,21239.56,C1522367735,0.0,0.0,M340999965,0.0,0.0,0.0
7,CASH_OUT,326315.22,C418681983,1033426.33,707111.1,C505973878,1017410.12,1461299.3,0.0
8,CASH_IN,188674.18,C1480691817,133245.0,321919.18,C1249366693,0.0,0.0,0.0
9,PAYMENT,3126.82,C1013083018,16901.0,13774.18,M214647784,0.0,0.0,0.0
12,TRANSFER,1617298.29,C2040953736,240432.0,0.0,C233882901,176276.34,2089707.36,0.0
1,TRANSFER,799483.57,C1153933106,0.0,0.0,C306206744,1122398.75,3554299.27,0.0
10,CASH_OUT,263512.17,C2125278882,1621374.21,1357862.03,C357028200,2435748.05,2946316.6,0.0
15,CASH_OUT,77713.15,C2028857515,69059.0,0.0,C764743150,4592.83,82305.98,0.0
12,CASH_OUT,447028.58,C765194418,3302.0,0.0,C1510767268,10035922.95,10482951.53,0.0
14,CASH_OUT,320089.79,C36756892,0.0,0.0,C1334227276,441740.79,711200.86,0.0
15,TRANSFER,249031.7,C1688681732,0.0,0.0,C342774175,450749.63,699781.33,0.0
8,PAYMENT,2670.06,C1167795354,30693.0,28022.94,M832832652,0.0,0.0,0.0
12,CASH_OUT,68723.07,C373358941,42038.8,0.0,C372017580,7717938.56,8464448.64,0.0
12,CASH_OUT,162719.15,C1440964039,97228.0,0.0,C499085946,774246.28,1272120.7,0.0
11,CASH_IN,85267.36,C1641513914,781932.28,867199.64,C1099073452,2367602.93,2932987.11,0.0
12,PAYMENT,18577.38,C1019774484,52441.03,33863.65,M1924263213,0.0,0.0,0.0
13,CASH_IN,74341.95,C1874002928,18220296.26,18294638.21,C494028124,1648522.53,1574180.58,0.0
15,CASH_OUT,153286.13,C1315542662,0.0,0.0,C1986727042,901546.08,1515635.9,0.0
9,CASH_IN,182305.88,C1648721295,577.0,182882.88,C1437081223,175339.49,0.0,0.0
8,PAYMENT,11172.07,C265754685,0.0,0.0,M1948584732,0.0,0.0,0.0
7,DEBIT,12504.25,C2144416812,0.0,0.0,C586009238,23148.0,841492.98,0.0
11,PAYMENT,22708.94,C1463083023,0.0,0.0,M1203343525,0.0,0.0,0.0
13,CASH_OUT,198392.97,C2051880939,3509.0,0.0,C1325701765,42822.26,241215.23,0.0
15,CASH_IN,308067.05,C617324397,2886102.6,3194169.64,C837804180,2921112.48,2613045.44,0.0
6,PAYMENT,16344.3,C1892531480,4892.0,0.0,M953718248,0.0,0.0,0.0
7,PAYMENT,7909.07,C1156231600,0.0,0.0,M1177013603,0.0,0.0,0.0
15,CASH_IN,317823.26,C1213785129,9688076.87,10005900.13,C1006282753,652136.32,334313.06,0.0
14,PAYMENT,12550.85,C2047634662,136451.95,123901.1,M14291369,0.0,0.0,0.0
12,CASH_OUT,219166.55,C1228798308,0.0,0.0,C1497047877,1646642.93,1865809.49,0.0
11,TRANSFER,891209.1,C97391634,0.0,0.0,C1357984916,5621159.28,6156932.37,0.0
12,CASH_IN,111710.57,C520566240,4842597.07,4954307.64,C1014154376,16185612.05,16593334.02,0.0
9,CASH_OUT,128788.64,C757254559,0.0,0.0,C605769476,142273.94,746452.59,0.0
12,PAYMENT,43517.92,C969189566,528777.46,485259.54,M1381335950,0.0,0.0,0.0
15,CASH_OUT,219214.96,C338068405,0.0,0.0,C27726123,295379.16,514594.12,0.0
15,CASH_OUT,111260.6,C172633043,0.0,0.0,C547920626,128931.19,519243.6,0.0
10,CASH_OUT,41239.92,C420504633,0.0,0.0,C1635341595,10160543.13,10201783.05,0.0
12,CASH_OUT,234237.9,C841511980,23165.0,0.0,C475338087,0.0,257638.22,0.0
8,CASH_OUT,160570.32,C13037822,0.0,0.0,C804475266,2247459.18,7913127.43,0.0
14,PAYMENT,8276.0,C954378834,217126.0,208850.0,M99004541,0.0,0.0,0.0
9,CASH_OUT,256130.11,C1616471811,50909.0,0.0,C1796838696,0.0,224001.39,0.0
12,CASH_IN,218355.37,C1763264801,1553546.57,1771901.95,C1416283760,4022897.51,3828513.05,0.0
11,TRANSFER,191256.82,C1533932603,0.0,0.0,C251966229,6295012.41,6444477.87,0.0
9,PAYMENT,10013.6,C564612859,0.0,0.0,M1282874650,0.0,0.0,0.0
15,CASH_IN,224071.47,C762103543,2134808.59,2358880.06,C721614400,259993.59,35922.12,0.0
9,PAYMENT,2499.06,C1651971105,107847.0,105347.94,M835485777,0.0,0.0,0.0
14,PAYMENT,6273.46,C1102229489,48666.0,42392.54,M196039044,0.0,0.0,0.0
11,PAYMENT,4920.99,C233234073,85207.3,80286.31,M1800708196,0.0,0.0,0.0
10,TRANSFER,43976.3,C1941299986,248846.53,204870.23,C647012170,314816.73,358793.03,0.0
7,CASH_OUT,225003.98,C1721319563,0.0,0.0,C408304912,262884.0,3158225.46,0.0
15,PAYMENT,4304.4,C550836422,2030933.81,2026629.41,M1088567791,0.0,0.0,0.0
13,CASH_OUT,59984.44,C1424936129,10854.0,0.0,C1913241825,517.43,60501.87,0.0
12,CASH_IN,24344.4,C699735602,21792.0,46136.4,C355105316,59765.0,382675.49,0.0
11,CASH_IN,79461.51,C1683511443,1945199.91,2024661.42,C1088012140,141386.34,61924.83,0.0
2,CASH_IN,79346.19,C358847552,9006747.44,9086093.64,C716083600,2039555.72,2107162.1,0.0
9,CASH_OUT,61334.08,C280883250,11562.0,0.0,C1978557426,3431171.82,3492505.9,0.0
11,CASH_OUT,200298.31,C454091111,0.0,0.0,C1845022842,451630.86,331791.94,0.0
10,CASH_IN,571064.47,C1641624168,66989.0,638053.47,C1591761819,2378313.42,1807248.96,0.0
13,CASH_IN,75934.21,C1604555733,9797226.73,9873160.94,C593287883,160055.91,84121.7,0.0
12,CASH_IN,180744.59,C174056348,7936.0,188680.59,C970298097,0.0,0.0,0.0
11,CASH_OUT,77813.08,C1713668095,0.0,0.0,C1635134358,242640.94,320454.03,0.0
12,CASH_OUT,275053.41,C1644536787,36915.0,0.0,C549464645,0.0,163593.19,0.0
15,PAYMENT,23597.25,C1888201559,0.0,0.0,M1375747504,0.0,0.0,0.0
13,PAYMENT,27279.29,C1316003675,49600.0,22320.71,M453297262,0.0,0.0,0.0
12,CASH_IN,42019.41,C27235501,1944779.39,1986798.8,C786342669,244070.14,292580.32,0.0
13,PAYMENT,4992.69,C1984671699,5580.0,587.31,M1437060258,0.0,0.0,0.0
8,PAYMENT,9569.22,C1266137057,336.0,0.0,M1311578639,0.0,0.0,0.0
14,PAYMENT,11631.23,C1660522059,245.0,0.0,M361130785,0.0,0.0,0.0
13,PAYMENT,22600.03,C338727616,30299.0,7698.97,M2014244934,0.0,0.0,0.0
15,PAYMENT,335.46,C1477795760,0.0,0.0,M615320621,0.0,0.0,0.0
10,PAYMENT,3175.69,C1991232764,0.0,0.0,M16457581,0.0,0.0,0.0
13,CASH_OUT,169195.84,C1077229347,164025.0,0.0,C189875179,8171.59,177367.43,0.0
15,CASH_OUT,59196.14,C1673185939,0.0,0.0,C1820415853,1389885.94,1449082.08,0.0
9,PAYMENT,26813.12,C1477482049,11518.0,0.0,M548129191,0.0,0.0,0.0
11,TRANSFER,254203.26,C1004255461,0.0,0.0,C1730964371,5939188.32,6288537.78,0.0
12,CASH_OUT,54151.64,C1718449917,0.0,0.0,C1102622688,107109.0,0.0,0.0
8,PAYMENT,15465.35,C2141155697,0.0,0.0,M785007313,0.0,0.0,0.0
9,TRANSFER,73025.18,C724549571,0.0,0.0,C18132216,100456.81,250390.57,0.0
11,PAYMENT,1191.95,C384042137,165799.0,164607.05,M1789042743,0.0,0.0,0.0
12,PAYMENT,620.4,C705695709,790128.96,789508.56,M356418343,0.0,0.0,0.0
13,PAYMENT,6024.43,C997939808,0.0,0.0,M1681238694,0.0,0.0,0.0
10,PAYMENT,6791.46,C445936740,5375.7,0.0,M292888609,0.0,0.0,0.0
10,PAYMENT,21360.14,C912882549,334905.9,313545.76,M1674640393,0.0,0.0,0.0
14,CASH_IN,255418.41,C2126651762,12504.0,267922.41,C1964472647,2405853.81,2067605.52,0.0
13,PAYMENT,3991.44,C1287674880,0.0,0.0,M2093055430,0.0,0.0,0.0
10,PAYMENT,16299.59,C1105035337,0.0,0.0,M1587492072,0.0,0.0,0.0
8,CASH_OUT,134957.21,C906603385,0.0,0.0,C2006081398,2192881.91,4743010.67,0.0
14,CASH_OUT,366714.75,C1101614830,338053.91,0.0,C582901057,4535152.09,5335325.59,0.0
9,CASH_IN,27550.01,C2030146224,11994.0,39544.01,C134398945,3053.0,89445.64,0.0
11,TRANSFER,264728.59,C2004419487,0.0,0.0,C2049891493,633583.26,898311.85,0.0
14,CASH_IN,244954.24,C1683765767,21221186.22,21466140.46,C899344442,5562817.47,6943818.12,0.0
12,CASH_OUT,104652.34,C1885225858,152935.0,48282.66,C331318063,51440.0,0.0,0.0
12,CASH_OUT,77355.71,C650655174,0.0,0.0,C1219735992,553298.6,652579.0,0.0
15,PAYMENT,22649.88,C1684149794,0.0,0.0,M1016383144,0.0,0.0,0.0
11,CASH_IN,295171.87,C1067356910,6615312.04,6910483.91,C2016708093,2011597.64,1716425.77,0.0
8,PAYMENT,9333.77,C1367425335,50171.0,40837.23,M1321923532,0.0,0.0,0.0
14,CASH_IN,54390.83,C773746288,11076.0,65466.83,C428796726,1077987.7,1023596.87,0.0
11,CASH_OUT,378926.88,C1906912130,0.0,0.0,C1086206575,1062913.05,1576967.22,0.0
14,PAYMENT,8658.26,C359617126,106961.0,98302.74,M1083204314,0.0,0.0,0.0
13,TRANSFER,172292.59,C862183050,0.0,0.0,C1969829178,11318753.26,11744960.59,0.0
14,CASH_IN,14912.27,C12569138,24013.0,38925.27,C1296962409,236713.52,797535.87,0.0
8,CASH_OUT,185411.52,C738582515,0.0,0.0,C1172042998,358742.56,351222.43,0.0
12,CASH_IN,174564.09,C1024252592,15568074.34,15742638.43,C1066777761,427827.06,163275.66,0.0
8,CASH_IN,38771.77,C649794506,106907.0,145678.77,C8733802,303705.52,510142.71,0.0
14,CASH_OUT,58285.33,C1650362896,0.0,0.0,C1172611827,220114.46,222216.49,0.0
11,PAYMENT,21726.88,C757546372,4035.26,0.0,M1083620267,0.0,0.0,0.0
13,CASH_OUT,27356.31,C65857621,0.0,0.0,C732484300,5202344.65,5083468.26,0.0
14,PAYMENT,10614.16,C206928253,0.0,0.0,M2132371388,0.0,0.0,0.0
10,CASH_IN,106857.83,C243932741,14199612.85,14306470.68,C330385904,107707.67,432735.8,0.0
10,TRANSFER,1391910.2,C886061863,0.0,0.0,C1202306289,1765549.85,3969861.01,0.0
15,CASH_IN,19465.18,C1334637299,24634894.48,24654359.66,C733447522,3922056.85,3902591.66,0.0
10,CASH_IN,38.77,C492757309,6210013.72,6210052.49,C1660748167,38654.97,38616.21,0.0
9,PAYMENT,18527.42,C794586809,0.0,0.0,M843908992,0.0,0.0,0.0
12,CASH_IN,19171.52,C41633276,307446.5,326618.02,C1917485266,2340591.18,2321419.66,0.0
10,PAYMENT,132.67,C2091262516,0.0,0.0,M1177554715,0.0,0.0,0.0
14,CASH_OUT,303317.1,C31419427,21177.0,0.0,C1221518165,1043798.49,1496166.0,0.0
7,TRANSFER,22332.44,C1388809463,132.0,0.0,C90250170,0.0,22332.44,0.0
11,TRANSFER,713462.78,C1205154819,0.0,0.0,C1475998599,2292560.82,3006023.6,0.0
14,PAYMENT,19954.44,C924857190,158.0,0.0,M217861246,0.0,0.0,0.0
11,PAYMENT,6861.85,C894718525,0.0,0.0,M385010869,0.0,0.0,0.0
15,PAYMENT,6814.52,C2077090935,347097.24,340282.73,M432959500,0.0,0.0,0.0
14,CASH_OUT,101090.48,C1531734493,55926.89,0.0,C8204498,300813.48,401903.96,0.0
11,CASH_OUT,171840.41,C220217636,0.0,0.0,C1656503620,831775.84,4239991.4,0.0
9,TRANSFER,2072763.94,C180083598,0.0,0.0,C444613285,4576040.66,6614473.41,0.0
10,TRANSFER,69197.64,C1633609651,0.0,0.0,C12625920,1361335.1,1485775.52,0.0
13,CASH_OUT,119764.88,C1609001001,0.0,0.0,C1743362143,24100478.55,24189127.1,0.0
13,TRANSFER,591744.94,C1972148763,0.0,0.0,C1005928818,1903628.67,2495373.6,0.0
10,CASH_OUT,51115.15,C1258794253,0.0,0.0,C1113774159,135524.64,169889.33,0.0
8,CASH_IN,220050.7,C432926844,2156284.39,2376335.09,C2071722626,422093.98,202043.27,0.0
9,CASH_OUT,60261.06,C2001520269,0.0,0.0,C1560501002,77000.44,126130.91,0.0
14,PAYMENT,10309.13,C477383096,0.0,0.0,M1120277285,0.0,0.0,0.0
14,CASH_IN,412629.64,C1958521104,23474885.96,23887515.6,C907770473,880724.64,468095.0,0.0
10,CASH_IN,105307.52,C1249425461,10227873.05,10333180.57,C1077045505,2886173.16,4047774.23,0.0
12,PAYMENT,6709.14,C1077438120,48867.0,42157.86,M142265829,0.0,0.0,0.0
9,PAYMENT,4413.68,C1300866653,0.0,0.0,M1776870360,0.0,0.0,0.0
10,PAYMENT,3554.74,C1073293562,608910.53,605355.79,M1861842598,0.0,0.0,0.0
14,PAYMENT,25623.69,C619404892,0.0,0.0,M2028532978,0.0,0.0,0.0
14,PAYMENT,3268.35,C670379559,122638.0,119369.65,M600215296,0.0,0.0,0.0
10,CASH_IN,395934.11,C533846307,7469905.22,7865839.33,C998136421,814336.71,418402.61,0.0
14,TRANSFER,1377996.44,C410227682,0.0,0.0,C1205844899,5129656.91,6772253.89,0.0
10,CASH_OUT,217265.8,C1355956744,0.0,0.0,C2016708093,1741882.57,1716425.77,0.0
9,CASH_OUT,14115.37,C1312335308,222321.0,208205.63,C1120229752,45504.05,59619.43,0.0
9,PAYMENT,6378.31,C747852329,30269.0,23890.69,M1519227879,0.0,0.0,0.0
10,CASH_OUT,46980.51,C1553960763,32545.0,0.0,C170927057,3551153.61,5277471.68,0.0
9,CASH_OUT,224668.99,C192266318,0.0,0.0,C910260446,410563.3,685289.71,0.0
14,CASH_OUT,228678.03,C1214983003,41601.0,0.0,C1875725720,233.0,0.0,0.0
14,PAYMENT,6529.76,C1413132706,34942.38,28412.62,M665726868,0.0,0.0,0.0
13,PAYMENT,6832.51,C716612848,0.0,0.0,M1682932669,0.0,0.0,0.0
11,PAYMENT,2338.21,C963322403,484298.07,481959.85,M1633783330,0.0,0.0,0.0
7,CASH_OUT,28901.37,C19395754,0.0,0.0,C23678140,124625.0,0.0,0.0
10,PAYMENT,12744.66,C2101645748,199463.0,186718.34,M805191682,0.0,0.0,0.0
12,CASH_OUT,143592.91,C1070021422,0.0,0.0,C1251825669,225720.72,369313.63,0.0
9,TRANSFER,1492473.77,C928216643,222083.34,0.0,C1905079199,2536018.34,4028492.11,0.0
9,TRANSFER,1647420.97,C1402577871,41493.0,0.0,C589951302,296850.11,1332204.24,0.0
9,CASH_OUT,100544.41,C2077230128,0.0,0.0,C1804424410,549413.67,890397.88,0.0
8,CASH_IN,40782.73,C167820970,4555158.84,4595941.56,C1675375648,84854.69,387320.91,0.0
11,CASH_OUT,186676.82,C22303301,0.0,0.0,C1449687458,1260093.78,1587360.35,0.0
7,CASH_IN,223803.19,C218638614,0.0,223803.19,C863811613,585189.87,1328510.04,0.0
15,PAYMENT,6641.85,C332986797,12685.24,6043.39,M1101893713,0.0,0.0,0.0
11,PAYMENT,13358.4,C1655048622,51022.63,37664.24,M898058327,0.0,0.0,0.0
14,CASH_OUT,429789.24,C1480568376,1040.0,0.0,C480912785,297802.36,727591.6,0.0
9,PAYMENT,1337.58,C1715132599,24843.0,23505.42,M1635760618,0.0,0.0,0.0
11,PAYMENT,7443.96,C1212310784,117041.0,109597.04,M402004033,0.0,0.0,0.0
12,CASH_OUT,128420.87,C1127621513,77124.0,0.0,C1377194794,5232019.16,6355478.63,0.0
14,CASH_IN,91382.74,C118485995,835574.98,926957.72,C124345913,418816.92,327434.18,0.0
10,CASH_IN,270664.14,C1659346198,3078835.0,3349499.13,C1499383906,1599851.29,1329187.16,0.0
8,PAYMENT,810.56,C1544967255,11341.0,10530.44,M448133058,0.0,0.0,0.0
11,CASH_OUT,385319.76,C1369448891,0.0,0.0,C569922327,2636025.07,3021344.83,0.0
10,PAYMENT,5777.16,C741207190,11055.0,5277.84,M1956969989,0.0,0.0,0.0
9,CASH_IN,114842.36,C93526331,167093.0,281935.36,C2129363257,0.0,0.0,0.0
13,CASH_OUT,537877.54,C197339808,30072.0,0.0,C939157339,0.0,537877.54,0.0
9,CASH_OUT,72130.84,C948169903,0.0,0.0,C1974554596,45253.4,165871.25,0.0
13,CASH_OUT,338693.17,C1309571680,34.0,0.0,C204977164,521303.21,859996.38,0.0
9,PAYMENT,18345.9,C149982435,19269.0,923.1,M867384378,0.0,0.0,0.0
12,CASH_OUT,225897.99,C1027090606,0.0,0.0,C1844144580,7340029.16,7728026.94,0.0
11,CASH_IN,20246.08,C557624796,101241.0,121487.08,C1093951704,0.0,0.0,0.0
15,TRANSFER,39829.74,C1667756632,0.0,0.0,C1907829879,315053.55,354883.29,0.0
14,PAYMENT,10181.8,C1361442089,0.0,0.0,M1876673492,0.0,0.0,0.0
14,TRANSFER,622912.48,C730594643,21287.0,0.0,C323761934,15258.21,519379.9,0.0
14,CASH_IN,357415.1,C273227312,550.0,357965.1,C1958602201,0.0,13818.24,0.0
8,PAYMENT,14648.92,C1644006516,0.0,0.0,M1278105717,0.0,0.0,0.0
13,CASH_OUT,75367.39,C1062015546,0.0,0.0,C484272092,907921.77,983289.16,0.0
13,PAYMENT,10906.8,C1788791671,0.0,0.0,M436524576,0.0,0.0,0.0
11,CASH_IN,82668.58,C520210248,86.0,82754.58,C506386263,4978415.8,4895747.21,0.0
14,CASH_IN,692491.57,C1152938208,10326140.69,11018632.25,C681078805,3444943.1,2793222.28,0.0
12,CASH_OUT,390987.83,C201823872,169088.0,0.0,C1132832876,0.0,390987.83,0.0
9,PAYMENT,16505.0,C449456213,5708.0,0.0,M1254589106,0.0,0.0,0.0
10,DEBIT,1266.3,C4815636,640711.0,639444.7,C846947180,63838.17,65104.47,0.0
14,PAYMENT,40049.92,C838502668,109314.09,69264.17,M220480732,0.0,0.0,0.0
14,CASH_OUT,219353.99,C1589457444,0.0,0.0,C350006115,676457.17,895811.16,0.0
13,CASH_OUT,381298.18,C228907054,0.0,0.0,C24569745,1857078.36,2238376.54,0.0
9,CASH_OUT,131058.14,C5829166,20959.88,0.0,C1393612077,2486494.2,5392848.7,0.0
1,CASH_IN,32726.88,C1590404373,1640596.99,1673323.87,C1256728724,102483.74,69756.86,0.0
11,PAYMENT,9267.49,C1275143927,0.0,0.0,M56274044,0.0,0.0,0.0
10,PAYMENT,5309.02,C1439990466,88963.5,83654.48,M289413185,0.0,0.0,0.0
14,CASH_OUT,216681.83,C1240570811,11106.0,0.0,C1226227730,140620.0,847890.29,0.0
14,PAYMENT,52926.67,C563661767,272863.39,219936.72,M1229642140,0.0,0.0,0.0
13,DEBIT,5189.72,C351730847,287653.53,282463.81,C341630418,397357.98,402547.7,0.0
9,CASH_IN,47165.72,C314952077,52313.0,99478.72,C1620301064,0.0,458513.66,0.0
11,CASH_OUT,168552.83,C30530723,39194.48,0.0,C76992889,1593099.24,1761652.07,0.0
12,PAYMENT,1476.5,C857804474,0.0,0.0,M1055063013,0.0,0.0,0.0
9,CASH_OUT,271563.9,C1988759473,0.0,0.0,C422342907,1950087.32,3990529.4,0.0
12,CASH_IN,22013.16,C785666576,12432669.73,12454682.88,C1538961175,1845123.62,1038634.9,0.0
